tradedate,mean_price
01-02-2007,48.370716
01-03-2007,44.335999
01-04-2007,46.763847
01-02-2007,48.370716
01-03-2007,44.335999
01-04-2007,46.763847
01-05-2007,47.439999
01-08-2007,46.000835
01-09-2007,49.209
01-10-2007,45.82111
01-11-2007,48.744446
01-12-2007,47.684998
1/16/07,49.151249
1/17/07,51.056
1/18/07,46.013638
1/19/07,50.584446
1/22/07,46.448334
1/23/07,50.609001
1/24/07,48.611
1/25/07,47.308887
1/26/07,48.721001
1/29/07,47.461819
1/30/07,50.37125
1/31/07,49.233334
02-01-2007,46.470001
02-02-2007,48.870003
02-05-2007,47.770908
02-06-2007,50.194
02-07-2007,45.486362
02-08-2007,44.48111
02-09-2007,49.938889
02-12-2007,46.695999
2/13/07,43.290001
2/14/07,42.754547
2/15/07,47.401112
2/16/07,47.095455
2/20/07,52.776665
2/21/07,45.894001
2/22/07,42.575001
2/23/07,52.298183
2/26/07,49.48111
2/27/07,44.37125
2/28/07,47.906666
03-01-2007,42.910908
03-02-2007,48.263638
03-05-2007,48.468182
03-06-2007,52.142998
03-07-2007,44.668999
03-08-2007,39.681
03-09-2007,47.234547
03-12-2007,48.074547
3/13/07,50.013
3/14/07,44.745998
3/15/07,40.070999
3/16/07,45.779091
3/19/07,45.873634
3/20/07,45.057777
3/21/07,45.041
3/22/07,39.993999
3/23/07,45.550911
3/26/07,46.392727
3/27/07,49.123333
3/28/07,46.947777
3/29/07,38.48
3/30/07,50.906666
04-02-2007,49.990002
04-03-2007,53.037998
04-04-2007,42.745556
04-05-2007,48.993
04-09-2007,49.106998
04-10-2007,52.895
04-11-2007,49.433998
04-12-2007,40.964001
4/13/07,46.868999
4/16/07,50.073334
4/17/07,56.18111
4/18/07,50.029999
4/19/07,43.209999
4/20/07,46.955456
4/23/07,48.913002
4/24/07,51.148998
4/25/07,47.568001
4/26/07,37.43
4/27/07,47.629089
4/30/07,48.372726
05-01-2007,52.067272
05-02-2007,47.485001
05-03-2007,42.186001
05-04-2007,46.41
05-07-2007,48.359093
05-08-2007,49.888
05-09-2007,47.778999
05-10-2007,44.051998
05-11-2007,50.869091
5/14/07,53.394547
5/15/07,55.102001
5/16/07,50.396
5/17/07,44.292
5/18/07,50.980999
5/21/07,50.978889
5/22/07,46.373749
5/23/07,42.918751
5/25/07,49.758999
5/29/07,52.075554
5/30/07,53
5/31/07,39.831001
06-01-2007,50.48
06-04-2007,50.385834
06-05-2007,50.132999
06-06-2007,46.543999
06-07-2007,40.163002
06-08-2007,43.952728
06-11-2007,47.094543
06-12-2007,52.380001
6/13/07,49.652
6/14/07,42.092999
6/15/07,51.692726
6/18/07,55.68
6/19/07,59.085999
6/20/07,59.042
6/21/07,50.014
6/22/07,52.167274
6/25/07,56.065453
6/26/07,58.273003
6/27/07,56.22625
6/28/07,45.550907
6/29/07,62.640999
07-02-2007,65.864998
07-05-2007,52.720833
07-06-2007,57.630909
07-09-2007,59.494545
07-10-2007,61.182999
07-11-2007,56.521999
07-12-2007,48.569
7/13/07,56.126366
7/16/07,58.799091
7/17/07,64.035004
7/18/07,60.066998
7/19/07,56.112
7/20/07,55.067272
7/23/07,57.932499
7/24/07,57.315556
7/25/07,51.048889
7/26/07,54.705002
7/27/07,53.301109
7/30/07,52.014999
7/31/07,52.329166
08-01-2007,52.548
08-02-2007,50.332001
08-03-2007,49.575455
08-06-2007,49.170834
08-07-2007,57.366669
08-08-2007,53.242001
08-09-2007,53.638
08-10-2007,50.912727
8/13/07,56.312729
8/14/07,59.740002
8/15/07,58.862
8/16/07,55.355999
8/17/07,47.810909
8/20/07,50.408184
8/21/07,53.718998
8/22/07,52.192001
8/23/07,51.48
8/24/07,48.123001
8/27/07,51.482727
8/28/07,67.205002
8/29/07,47.681252
8/30/07,52.154442
8/31/07,45.523335
09-04-2007,47.674442
09-05-2007,57.088749
09-06-2007,54.76857
09-07-2007,48.345455
09-10-2007,55.376366
09-11-2007,57.058998
09-12-2007,48.633999
9/13/07,46.875999
9/14/07,44.743637
9/17/07,46.127274
9/18/07,51.43
9/19/07,49.622002
9/20/07,48.343998
9/21/07,45.553635
9/24/07,45.935455
9/25/07,52.402
9/26/07,50.588001
9/28/07,49.996666
10-01-2007,47.556667
10-02-2007,55.581001
10-03-2007,50.732998
10-04-2007,47.068001
10-05-2007,45.702999
10-08-2007,48.075455
10-09-2007,54.158001
10-10-2007,50.014
10-11-2007,51.538002
10-12-2007,51.024548
10/15/07,49.397274
10/16/07,55.612
10/17/07,52.632999
10/18/07,47.027779
10/19/07,48.447777
10/22/07,56.996666
10/23/07,55.521111
10/24/07,48.08091
10/25/07,53.771999
10/26/07,49.01091
10/29/07,50.668999
10/30/07,57.865715
10/31/07,51.279999
11-01-2007,48.869999
11-02-2007,45.206364
11-05-2007,51.605453
11-06-2007,53.59
11-07-2007,45.306362
11-08-2007,48.290001
11-09-2007,47.104546
11/13/07,52.392223
11/14/07,46.280998
11/15/07,45.561001
11/16/07,43.877274
11/19/07,47.014545
11/20/07,40.073334
11/21/07,47.021999
11/26/07,49.164001
11/27/07,52.423752
11/28/07,55.648888
11/29/07,55.586365
11/30/07,49.121819
12-03-2007,52.029999
12-04-2007,56.688
12-05-2007,55.542
12-06-2007,54.105453
12-07-2007,51.643002
12-10-2007,52.654545
12-11-2007,59.125
12-12-2007,56.343002
12/13/07,57.200909
12/14/07,49.452728
12/17/07,51.033333
12/18/07,55.903999
12/19/07,44.495556
12/20/07,44.610001
12/21/07,46.794003
12/26/07,51.90889
12/27/07,54.008335
12/28/07,47.474285
12/31/07,44.609093
01-02-2008,48.370716
01-03-2008,44.335999
01-04-2008,46.954613
01-07-2008,47.439999
01-08-2008,46.000835
01-09-2008,49.209
01-10-2008,46.435555
01-11-2008,43.111668
1/14/08,48.744446
1/15/08,47.684998
1/16/08,51.056
1/17/08,45.298
1/18/08,50.584446
1/22/08,46.448334
1/23/08,50.609001
1/24/08,48.611
1/25/08,47.288998
1/28/08,48.721001
1/29/08,47.461819
1/30/08,50.37125
1/31/08,49.233334
02-01-2008,48.144165
02-04-2008,48.870003
02-05-2008,47.770908
02-06-2008,50.194
02-07-2008,45.486362
02-08-2008,43.689999
02-11-2008,49.938889
02-12-2008,46.695999
2/13/08,48.123333
2/14/08,41.143639
2/15/08,47.401112
2/19/08,47.095455
2/20/08,52.776665
2/21/08,45.894001
2/22/08,46.709091
2/25/08,52.298183
2/26/08,49.48111
2/27/08,47.906666
2/28/08,42.910908
2/29/08,46.100834
03-03-2008,48.263638
03-04-2008,48.468182
03-05-2008,52.142998
03-06-2008,44.668999
03-07-2008,46.925835
03-10-2008,47.234547
03-11-2008,48.074547
03-12-2008,50.013
3/13/08,44.745998
3/14/08,46.41
3/17/08,45.779091
3/18/08,45.873634
3/19/08,45.041
3/20/08,47.796364
3/24/08,45.550911
3/25/08,46.392727
3/26/08,49.123333
3/27/08,46.947777
3/28/08,45.116154
3/31/08,50.906666
04-01-2008,49.990002
04-02-2008,53.037998
04-03-2008,46.787777
04-04-2008,44.636925
04-07-2008,48.993
04-08-2008,49.106998
04-09-2008,52.895
04-10-2008,49.433998
04-11-2008,46.049091
4/14/08,46.868999
4/15/08,50.073334
4/16/08,56.18111
4/17/08,50.029999
4/18/08,46.542309
4/21/08,46.955456
4/22/08,48.913002
4/23/08,51.148998
4/24/08,47.568001
4/25/08,45.066666
4/28/08,47.629089
4/29/08,48.372726
4/30/08,52.067272
05-01-2008,47.485001
05-02-2008,44.796665
05-05-2008,46.41
05-06-2008,48.359093
05-07-2008,49.888
05-08-2008,47.778999
05-09-2008,46.01923
05-12-2008,50.869091
5/13/08,53.394547
5/14/08,55.102001
5/15/08,50.396
5/16/08,47.064167
5/19/08,50.980999
5/20/08,50.978889
5/21/08,42.433334
5/23/08,46.494286
5/27/08,49.758999
5/28/08,52.075554
5/29/08,53
5/30/08,46.84
06-02-2008,50.48
06-03-2008,50.385834
06-04-2008,50.132999
06-05-2008,46.543999
06-06-2008,42.915833
06-09-2008,43.952728
06-10-2008,47.094543
06-11-2008,52.380001
06-12-2008,49.652
6/13/08,46.700832
6/16/08,51.692726
6/17/08,55.68
6/18/08,59.085999
6/19/08,59.042
6/20/08,49.203335
6/23/08,52.167274
6/24/08,56.065453
6/25/08,58.273003
6/26/08,56.22625
6/27/08,56.934544
6/30/08,62.640999
07-01-2008,65.864998
07-02-2008,52.720833
07-03-2008,52.791817
07-07-2008,57.630909
07-08-2008,59.494545
07-09-2008,61.182999
07-10-2008,56.521999
07-11-2008,53.615833
7/14/08,56.126366
7/15/08,58.799091
7/16/08,64.035004
7/17/08,60.066998
7/18/08,54.561668
7/21/08,55.067272
7/22/08,57.932499
7/23/08,57.315556
7/24/08,51.048889
7/25/08,52.008331
7/28/08,53.301109
7/29/08,52.014999
7/30/08,52.329166
7/31/08,52.548
08-01-2008,48.619167
08-04-2008,49.575455
08-05-2008,49.170834
08-06-2008,57.366669
08-07-2008,53.242001
08-08-2008,52.262726
08-11-2008,50.912727
08-12-2008,56.312729
8/13/08,59.740002
8/14/08,58.862
8/15/08,48.635002
8/18/08,47.810909
8/19/08,50.408184
8/20/08,53.718998
8/21/08,52.192001
8/22/08,48.67923
8/25/08,48.123001
8/26/08,51.482727
8/27/08,52.709091
8/29/08,43.801113
09-02-2008,45.523335
09-03-2008,47.674442
09-04-2008,57.088749
09-05-2008,46.794998
09-08-2008,48.345455
09-09-2008,55.376366
09-10-2008,57.058998
09-11-2008,48.633999
09-12-2008,46.345833
9/15/08,44.743637
9/16/08,46.127274
9/17/08,51.43
9/18/08,49.622002
9/19/08,49.432499
9/22/08,45.553635
9/23/08,45.935455
9/24/08,52.402
9/25/08,50.958889
9/26/08,43.506668
9/29/08,49.996666
9/30/08,47.556667
10-01-2008,55.581001
10-02-2008,50.732998
10-03-2008,47.386665
10-06-2008,45.702999
10-07-2008,48.075455
10-08-2008,54.158001
10-09-2008,50.014
10-10-2008,49.192726
10/13/08,51.024548
10/14/08,49.397274
10/15/08,55.612
10/16/08,52.632999
10/17/08,49.253845
10/20/08,48.447777
10/21/08,56.996666
10/22/08,55.521111
10/23/08,48.08091
10/24/08,51.737499
10/27/08,49.01091
10/28/08,50.668999
10/29/08,51.279999
10/30/08,48.869999
10/31/08,47.247501
11-03-2008,45.206364
11-04-2008,51.605453
11-05-2008,53.59
11-06-2008,46.157143
11-07-2008,45.634167
11-10-2008,48.290001
11-12-2008,52.392223
11/13/08,46.280998
11/14/08,46.041668
11/17/08,43.877274
11/18/08,47.014545
11/19/08,49.57
11/20/08,44.915714
11/21/08,46.845001
11/24/08,47.021999
11/25/08,52.778751
11/26/08,50.086155
12-01-2008,49.121819
12-02-2008,52.029999
01-02-2009,46.763847
01-05-2009,45.514614
01-06-2009,46.954613
01-07-2009,47.439999
01-08-2009,46.000835
01-09-2009,45.82111
01-12-2009,46.821251
01/13/09,43.111668
01/14/09,47.684998
01/15/09,46.013638
01/16/09,46.148888
01/20/09,45.298
01/21/09,50.584446
01/22/09,46.448334
01/23/09,47.308887
01/26/09,43.782726
01/27/09,47.288998
01/28/09,48.721001
01/29/09,47.461819
01/30/09,46.470001
02-02-2009,45.923637
02-03-2009,48.144165
02-04-2009,48.870003
02-05-2009,47.770908
02-06-2009,45.486362
02-09-2009,42.425453
02-10-2009,43.689999
02-11-2009,46.695999
02-12-2009,42.754547
02/13/09,45.971668
02/17/09,41.143639
02/18/09,47.401112
02/19/09,47.095455
02/20/09,42.575001
02/23/09,42.234547
02/24/09,46.709091
02/25/09,52.298183
02/26/09,49.48111
02/27/09,42.910908
03-02-2009,43.392727
03-03-2009,46.100834
03-04-2009,48.263638
03-05-2009,48.468182
03-06-2009,39.681
03-09-2009,42.654545
03-10-2009,46.925835
03-11-2009,47.234547
03-12-2009,48.074547
03/13/09,40.070999
03/16/09,40.717274
03/17/09,46.41
03/18/09,45.779091
03/19/09,45.873634
03/20/09,39.993999
03/23/09,39.470001
03/24/09,47.796364
03/25/09,45.550911
03/26/09,46.392727
03/27/09,38.48
03/30/09,39.457272
03/31/09,45.116154
04-01-2009,50.906666
04-02-2009,49.990002
04-03-2009,42.745556
04-06-2009,40.884544
04-07-2009,44.636925
04-08-2009,49.106998
04-09-2009,40.964001
04/13/09,41.833572
04/14/09,46.049091
04/15/09,46.868999
04/16/09,50.073334
04/17/09,43.209999
04/20/09,42.756001
04/21/09,46.542309
04/22/09,46.955456
04/23/09,48.913002
04/24/09,37.43
04/27/09,38.611
04/28/09,45.066666
04/29/09,47.629089
04/30/09,48.372726
05-01-2009,42.186001
05-04-2009,40.239998
05-05-2009,44.796665
05-06-2009,46.41
05-07-2009,48.359093
05-08-2009,44.051998
05-11-2009,41.487274
05-12-2009,46.01923
05/13/09,50.869091
05/14/09,53.394547
05/15/09,44.292
05/18/09,41.396362
05/19/09,47.064167
05/20/09,50.978889
05/22/09,35.603333
05/26/09,39.686668
05/27/09,49.758999
05/29/09,39.831001
06-01-2009,42.932728
06-02-2009,46.84
06-03-2009,50.48
06-04-2009,50.385834
06-05-2009,40.163002
06-08-2009,39.374001
06-09-2009,42.915833
06-10-2009,43.952728
06-11-2009,47.094543
06-12-2009,42.092999
06/15/09,42.069092
06/16/09,46.700832
06/17/09,51.692726
06/18/09,55.68
06/19/09,50.014
06/22/09,47.002728
06/23/09,49.203335
06/24/09,52.167274
06/25/09,56.065453
06/26/09,45.550907
06/29/09,46.776669
06/30/09,56.934544
07-01-2009,65.864998
07-02-2009,52.720833
07-06-2009,45.392727
07-07-2009,52.791817
07-08-2009,57.630909
07-09-2009,59.494545
07-10-2009,48.569
07/13/09,49.153637
07/14/09,53.615833
07/15/09,56.126366
07/16/09,58.799091
07/17/09,56.112
07/20/09,55.841816
07/21/09,54.561668
07/22/09,55.067272
07/23/09,57.932499
07/24/09,54.705002
07/27/09,54.664444
07/28/09,52.008331
07/29/09,52.014999
07/30/09,52.329166
07/31/09,50.332001
08-03-2009,47.74818
08-04-2009,48.619167
08-05-2009,49.575455
08-06-2009,49.170834
08-07-2009,53.638
08-10-2009,53.284546
08-12-2009,50.912727
08/13/09,56.312729
08/14/09,55.355999
08/17/09,50.504547
08/18/09,48.635002
08/19/09,47.810909
08/20/09,50.408184
08/21/09,51.48
08/24/09,48.864544
08/25/09,48.67923
08/26/09,48.123001
08/27/09,51.482727
08/28/09,47.681252
08/31/09,52.154442
09-01-2009,48.086666
09-02-2009,45.523335
09-04-2009,46.14909
09-08-2009,46.794998
09-09-2009,48.345455
09-10-2009,55.376366
09-11-2009,46.875999
09/14/09,46.569092
09/15/09,46.345833
09/16/09,44.743637
09/17/09,46.127274
09/18/09,48.343998
09/21/09,48.633999
09/22/09,49.432499
09/23/09,45.553635
09/24/09,45.935455
09/25/09,50.588001
09/28/09,50.040001
09/29/09,43.506668
09/30/09,49.996666
10-01-2009,47.556667
10-02-2009,47.068001
10-05-2009,39.620998
10-06-2009,47.386665
10-07-2009,45.702999
10-08-2009,48.075455
10-09-2009,51.538002
10-12-2009,54.199089
10/13/09,49.192726
10/14/09,51.024548
10/15/09,49.397274
10/16/09,47.027779
10/19/09,46.160999
10/20/09,49.253845
10/21/09,48.447777
10/22/09,56.996666
10/23/09,53.771999
10/26/09,51.737499
10/27/09,51.075001
10/28/09,49.01091
10/29/09,50.668999
10/30/09,48.869999
11-02-2009,47.247501
11-03-2009,46.618183
11-04-2009,45.206364
11-05-2009,51.605453
11-06-2009,45.306362
11-09-2009,46.532501
11-10-2009,45.634167
11-12-2009,47.104546
11/13/09,45.561001
11/16/09,45.147274
11/17/09,46.041668
11/18/09,43.877274
11/19/09,47.014545
11/20/09,40.073334
11/23/09,44.282856
11/24/09,49.164001
11/25/09,55.648888
11/30/09,55.586365
12-01-2009,50.086155
12-02-2009,49.121819
12-03-2009,52.029999
12-04-2009,54.105453
12-07-2009,54.324547
12-08-2009,56.26091
12-09-2009,51.643002
12-10-2009,52.654545
12-11-2009,57.200909
12/14/09,54.130001
12/15/09,53.167271
12/16/09,49.452728
12/17/09,51.033333
12/18/09,44.495556
12/21/09,55.616249
12/22/09,44.610001
12/23/09,54.008335
12/28/09,44.036251
12/29/09,45.93
12/30/09,44.609093
12/31/09,44.335999
01-04-2010,46.763847
01-05-2010,45.514614
01-06-2010,46.954613
01-07-2010,47.439999
01-08-2010,46.435555
01-11-2010,45.82111
01-12-2010,46.821251
01/13/10,48.744446
01/14/10,51.056
01/15/10,46.013638
01/19/10,46.148888
01/20/10,45.298
01/21/10,50.584446
01/22/10,48.611
01/25/10,47.308887
01/26/10,43.782726
01/27/10,48.721001
01/29/10,49.233334
02-01-2010,46.470001
02-02-2010,45.923637
02-03-2010,48.144165
02-04-2010,48.870003
02-05-2010,45.486362
02-08-2010,44.48111
02-09-2010,42.425453
02-10-2010,49.938889
02-11-2010,48.123333
02-12-2010,42.754547
02/16/10,45.971668
02/17/10,41.143639
02/18/10,47.401112
02/19/10,45.894001
02/22/10,42.575001
02/23/10,42.234547
02/24/10,52.298183
02/26/10,47.906666
03-01-2010,42.910908
03-02-2010,43.392727
03-03-2010,46.100834
03-04-2010,48.263638
03-05-2010,44.668999
03-08-2010,39.681
03-09-2010,42.654545
03-10-2010,46.925835
03-11-2010,47.234547
03-12-2010,44.745998
03/15/10,40.070999
03/16/10,40.717274
03/17/10,46.41
03/18/10,45.779091
03/19/10,45.041
03/22/10,39.993999
03/23/10,39.470001
03/24/10,47.796364
03/25/10,45.550911
03/26/10,46.947777
03/29/10,38.48
03/30/10,39.457272
03/31/10,45.116154
04-01-2010,46.787777
04-05-2010,42.745556
04-06-2010,40.884544
04-07-2010,44.636925
04-08-2010,48.993
04-09-2010,49.433998
04-12-2010,40.964001
04/13/10,41.833572
04/14/10,46.049091
04/15/10,46.868999
04/16/10,50.029999
04/19/10,43.209999
04/20/10,42.756001
04/21/10,46.542309
04/22/10,46.955456
04/23/10,47.568001
04/26/10,37.43
04/27/10,38.611
04/28/10,47.629089
04/29/10,48.372726
04/30/10,47.485001
05-03-2010,42.186001
05-04-2010,40.239998
05-05-2010,44.796665
05-06-2010,46.41
05-07-2010,47.778999
05-10-2010,44.051998
05-11-2010,41.487274
05-12-2010,46.01923
05/13/10,50.869091
05/14/10,50.396
05/17/10,44.292
05/18/10,41.396362
05/19/10,47.064167
05/20/10,50.980999
05/21/10,42.433334
05/24/10,42.918751
05/25/10,35.603333
05/26/10,46.494286
05/28/10,39.831001
06-01-2010,42.932728
06-02-2010,46.84
06-03-2010,50.48
06-04-2010,46.543999
06-07-2010,40.163002
06-08-2010,39.374001
06-09-2010,42.915833
06-10-2010,43.952728
06-11-2010,49.652
06/14/10,42.092999
06/15/10,42.069092
06/16/10,46.700832
06/17/10,51.692726
06/18/10,59.042
06/21/10,50.014
06/22/10,47.002728
06/23/10,49.203335
06/24/10,52.167274
06/25/10,56.22625
06/28/10,45.550907
06/29/10,46.776669
06/30/10,56.934544
07-01-2010,62.640999
07-02-2010,52.720833
07-06-2010,45.392727
07-07-2010,52.791817
07-08-2010,57.630909
07-09-2010,56.521999
07-12-2010,48.569
07/13/10,49.153637
07/14/10,53.615833
07/15/10,56.126366
07/16/10,60.066998
07/19/10,56.112
07/20/10,55.841816
07/21/10,54.561668
07/22/10,55.067272
07/23/10,51.048889
07/26/10,54.705002
07/27/10,54.664444
07/28/10,52.008331
07/29/10,53.301109
07/30/10,52.548
08-02-2010,50.332001
08-03-2010,47.74818
08-04-2010,48.619167
08-05-2010,49.575455
08-06-2010,53.242001
08-09-2010,53.638
08-10-2010,53.284546
08-11-2010,52.262726
08-12-2010,50.912727
08/13/10,58.862
08/16/10,55.355999
08/17/10,50.504547
08/18/10,48.635002
08/19/10,47.810909
08/20/10,52.192001
08/23/10,51.48
08/24/10,48.864544
08/25/10,48.67923
08/26/10,48.123001
08/27/10,52.709091
08/30/10,47.681252
08/31/10,52.154442
09-01-2010,43.801113
09-02-2010,43.801113
09-03-2010,54.76857
09-07-2010,46.14909
09-08-2010,46.794998
09-09-2010,48.345455
09-10-2010,48.633999
09/13/10,46.875999
09/14/10,46.569092
09/15/10,46.345833
09/16/10,44.743637
09/17/10,49.622002
09/20/10,48.343998
09/21/10,48.633999
09/22/10,49.432499
09/23/10,45.553635
09/24/10,50.958889
09/27/10,50.588001
09/28/10,50.040001
09/29/10,43.506668
09/30/10,49.996666
10-01-2010,50.732998
10-04-2010,47.068001
10-05-2010,39.620998
10-06-2010,47.386665
10-07-2010,45.702999
10-08-2010,50.014
10-11-2010,51.538002
10-12-2010,54.199089
10/13/10,49.192726
10/14/10,51.024548
10/15/10,52.632999
10/18/10,47.027779
10/19/10,46.160999
10/20/10,49.253845
10/21/10,48.447777
10/22/10,48.08091
10/25/10,53.771999
10/26/10,51.737499
10/27/10,49.01091
10/29/10,51.279999
11-01-2010,48.869999
11-02-2010,47.247501
11-03-2010,46.618183
11-04-2010,45.206364
11-05-2010,46.157143
11-08-2010,45.306362
11-09-2010,46.532501
11-10-2010,48.290001
11-12-2010,46.280998
11/15/10,45.561001
11/16/10,45.147274
11/17/10,46.041668
11/18/10,43.877274
11/19/10,44.915714
11/22/10,40.073334
11/23/10,47.021999
11/24/10,52.778751
11/29/10,55.648888
11/30/10,55.586365
12-01-2010,50.086155
12-02-2010,49.121819
12-03-2010,55.542
12-06-2010,54.105453
12-07-2010,54.324547
12-08-2010,56.26091
12-09-2010,51.643002
12-10-2010,56.343002
12/13/10,57.200909
12/14/10,54.130001
12/15/10,53.167271
12/16/10,49.452728
12/17/10,48.996002
12/20/10,44.495556
12/21/10,55.616249
12/22/10,44.610001
12/23/10,51.90889
12/30/10,48.370716
01-03-2011,44.335999
01-04-2011,46.763847
01-05-2011,45.514614
01-06-2011,46.954613
01-07-2011,49.209
01-10-2011,46.435555
01-11-2011,45.82111
01-12-2011,43.111668
01/13/11,49.151249
01/14/11,51.056
01/18/11,46.013638
01/19/11,46.148888
01/20/11,45.298
01/21/11,50.609001
01/24/11,48.611
01/25/11,47.308887
01/26/11,43.782726
01/27/11,47.288998
01/28/11,50.37125
01/31/11,49.233334
02-01-2011,46.470001
02-02-2011,45.923637
02-03-2011,48.144165
02-04-2011,50.194
02-07-2011,45.486362
02-08-2011,44.48111
02-09-2011,42.425453
02-10-2011,43.689999
02-11-2011,43.290001
02/14/11,48.123333
02/15/11,42.754547
02/16/11,41.143639
02/17/11,52.776665
02/18/11,45.894001
02/22/11,42.575001
02/23/11,42.234547
02/24/11,46.709091
02/25/11,44.37125
02/28/11,47.906666
03-01-2011,42.910908
03-02-2011,43.392727
03-03-2011,46.100834
03-04-2011,52.142998
03-07-2011,44.668999
03-08-2011,39.681
03-09-2011,42.654545
03-10-2011,46.925835
03-11-2011,50.013
03/14/11,44.745998
03/15/11,40.070999
03/16/11,40.717274
03/17/11,46.41
03/18/11,45.057777
03/21/11,45.041
03/22/11,39.993999
03/23/11,39.470001
03/24/11,47.796364
03/25/11,49.123333
03/28/11,46.947777
03/29/11,38.48
03/30/11,39.457272
03/31/11,45.116154
04-01-2011,53.037998
04-04-2011,46.787777
04-05-2011,42.745556
04-06-2011,40.884544
04-07-2011,44.636925
04-08-2011,52.895
04-11-2011,49.433998
04-12-2011,40.964001
04/13/11,41.833572
04/14/11,46.049091
04/15/11,56.18111
04/18/11,50.029999
04/19/11,43.209999
04/20/11,46.542309
04/21/11,51.148998
04/25/11,47.568001
04/26/11,37.43
04/27/11,38.611
04/28/11,45.066666
04/29/11,52.067272
05-02-2011,47.485001
05-03-2011,42.186001
05-04-2011,40.239998
05-05-2011,44.796665
05-06-2011,49.888
05-09-2011,47.778999
05-10-2011,44.051998
05-11-2011,41.487274
05-12-2011,46.01923
05/13/11,55.102001
05/16/11,50.396
05/17/11,44.292
05/18/11,41.396362
05/19/11,47.064167
05/20/11,46.373749
05/23/11,42.433334
05/24/11,42.918751
05/25/11,39.686668
05/27/11,53
05/31/11,39.831001
06-01-2011,42.932728
06-02-2011,46.84
06-03-2011,50.132999
06-06-2011,46.543999
06-07-2011,40.163002
06-08-2011,39.374001
06-09-2011,42.915833
06-10-2011,52.380001
06/13/11,49.652
06/14/11,42.092999
06/15/11,42.069092
06/16/11,46.700832
06/17/11,59.085999
06/20/11,59.042
06/21/11,50.014
06/22/11,47.002728
06/23/11,49.203335
06/24/11,58.273003
06/27/11,56.22625
06/28/11,45.550907
06/29/11,56.934544
07-01-2011,51.238335
07-05-2011,52.720833
07-06-2011,45.392727
07-07-2011,52.791817
07-08-2011,61.182999
07-11-2011,56.521999
07-12-2011,48.569
07/13/11,49.153637
07/14/11,53.615833
07/15/11,64.035004
07/18/11,60.066998
07/19/11,56.112
07/20/11,55.841816
07/21/11,54.561668
07/22/11,57.315556
07/22/11,57.932499
07/25/11,51.048889
07/26/11,54.705002
07/27/11,52.008331
07/28/11,52.014999
07/29/11,52.329166
08-01-2011,52.548
08-02-2011,50.332001
08-03-2011,47.74818
08-04-2011,48.619167
08-05-2011,49.170834
08-08-2011,53.242001
08-09-2011,53.638
08-10-2011,53.284546
08-11-2011,52.262726
08-12-2011,59.740002
08/15/11,58.862
08/16/11,55.355999
08/17/11,50.504547
08/18/11,48.635002
08/19/11,53.718998
08/22/11,52.192001
08/23/11,51.48
08/24/11,48.864544
08/25/11,48.67923
08/26/11,67.205002
08/29/11,52.709091
08/30/11,47.681252
08/31/11,52.154442
09-01-2011,48.086666
09-02-2011,57.088749
09-06-2011,54.76857
09-07-2011,46.14909
09-08-2011,46.794998
09-09-2011,57.058998
09-12-2011,48.633999
09/13/11,46.875999
09/14/11,46.569092
09/15/11,46.345833
09/16/11,51.43
09/19/11,49.622002
09/20/11,48.343998
09/21/11,48.633999
09/22/11,49.432499
09/23/11,52.402
09/26/11,50.958889
09/27/11,50.588001
09/28/11,43.506668
09/29/11,49.996666
09/30/11,55.581001
10-03-2011,50.732998
10-04-2011,47.068001
10-05-2011,39.620998
10-06-2011,47.386665
10-07-2011,54.158001
10-10-2011,50.014
10-11-2011,51.538002
10-12-2011,54.199089
10/13/11,49.192726
10/14/11,55.612
10/17/11,52.632999
10/18/11,47.027779
10/19/11,46.160999
10/20/11,49.253845
10/21/11,55.521111
10/24/11,48.08091
10/25/11,53.771999
10/26/11,51.737499
10/27/11,51.075001
10/28/11,57.865715
10/31/11,51.279999
11-01-2011,48.869999
11-02-2011,47.247501
11-03-2011,46.618183
11-04-2011,53.59
11-07-2011,46.157143
11-08-2011,45.306362
11-09-2011,45.634167
11-10-2011,52.392223
11/14/11,46.280998
11/15/11,45.561001
11/16/11,45.147274
11/17/11,46.041668
11/18/11,49.57
11/21/11,44.915714
11/22/11,46.845001
11/23/11,52.423752
11/28/11,52.778751
11/29/11,55.648888
11/30/11,55.586365
12-01-2011,50.086155
12-02-2011,56.688
12-05-2011,55.542
12-06-2011,54.105453
12-07-2011,54.324547
12-08-2011,56.26091
12-09-2011,59.125
12-12-2011,56.343002
12/13/11,57.200909
12/14/11,54.130001
12/15/11,53.167271
12/16/11,55.903999
12/19/11,48.996002
12/20/11,44.495556
12/21/11,41.167145
12/22/11,51.90889
12/27/11,54.008335
12/28/11,45.93
12/30/11,48.370716
01-03-2012,44.335999
01-04-2012,46.763847
01-05-2012,45.514614
01-06-2012,46.000835
01-03-2012,44.335999
01-04-2012,46.763847
01-05-2012,45.514614
01-06-2012,46.000835
01-09-2012,49.209
01-10-2012,46.435555
01-11-2012,45.82111
01-12-2012,43.111668
01/13/12,47.684998
01/17/12,51.056
01/18/12,46.013638
01/19/12,46.148888
01/20/12,46.448334
01/23/12,50.609001
01/24/12,48.611
01/25/12,47.308887
01/26/12,43.782726
01/27/12,47.461819
01/30/12,50.37125
01/31/12,49.233334
02-01-2012,46.470001
02-02-2012,45.923637
02-03-2012,47.770908
02-06-2012,50.194
